Date,FHKCX,Nikkei,Hang,BSE,VWO,IXIC,MSCI,NYA,CWI
2018-06-28,34.919998,22270.390625,28497.320313,35037.640625,41.52,7503.680176,194.27,12475.980469,24.453333
2018-06-29,35.580002,22304.509766,28955.109375,35423.480469,42.200001,7510.299805,197.91,12504.25,24.68
2018-07-03,34.830002,21785.539063,28545.570313,35378.601563,41.779999,7502.669922,195.28,12494.700195,24.513334
2018-07-05,34.540001,21546.990234,28182.089844,35574.550781,41.740002,7586.430176,192.79,12585.209961,24.686666
2018-07-06,34.84,21788.140625,28315.619141,35657.859375,42.25,7688.390137,194.31,12664.879883,24.860001
2018-07-09,35.52,22052.179688,28688.5,35934.71875,43.02,7756.200195,197.54,12776.919922,25.086666
2018-07-10,35.48,22196.890625,28682.25,36239.621094,42.98,7759.200195,197.06,12814.639648,25.113333
2018-07-11,34.880001,21932.210938,28311.689453,36265.929688,42.18,7716.609863,194.47,12681.589844,24.653334
2018-07-12,35.400002,22187.960938,28480.830078,36548.410156,42.77,7823.919922,196.21,12761.459961,24.893333
2018-07-13,35.490002,22597.349609,28525.439453,36541.628906,42.799999,7825.97998,196.94,12769.5,24.959999
2018-07-16,35.439999,22597.349609,28539.660156,36323.769531,42.560001,7805.720215,196.52,12748.780273,24.893333
2018-07-17,35.310001,22697.359375,28181.679688,36519.960938,42.889999,7855.120117,195.23,12779.219727,24.966667
2018-07-18,35.119999,22794.189453,28117.419922,36373.441406,42.849998,7854.439941,195.27,12823.230469,24.959999
2018-07-19,34.790001,22764.679688,28010.859375,36351.230469,42.360001,7825.299805,193.9,12786.480469,24.846666
2018-07-20,35.060001,22697.880859,28224.480469,36496.371094,42.91,7820.200195,195.25,12789.910156,25.013334
2018-07-23,34.91,22396.990234,28256.119141,36718.601563,42.779999,7841.870117,195.58,12794.049805,24.966667
2018-07-24,35.310001,22510.480469,28662.570313,36825.101563,43.419998,7840.77002,197.47,12847.490234,25.153334
2018-07-25,36,22614.25,28920.900391,36858.230469,44.110001,7932.240234,199.67,12933.629883,25.379999
2018-07-26,35.490002,22586.869141,28781.140625,36984.640625,43.68,7852.180176,198.6,12953.389648,25.266666
2018-07-27,35.220001,22712.75,28804.279297,37336.851563,43.740002,7737.419922,198.41,12921.339844,25.293333
2018-07-30,34.880001,22544.839844,28733.130859,37494.398438,43.68,7630,197.02,12903.429688,25.286667
2018-07-31,34.950001,22553.720703,28583.009766,37606.578125,43.880001,7671.790039,196.27,12963.280273,25.353333
2018-08-01,34.810001,22746.699219,28340.740234,37521.621094,43.549999,7707.290039,195.06,12902.389648,25.233334
2018-08-02,34.130001,22512.529297,27714.560547,37165.160156,43.049999,7802.689941,191.23,12898.070313,25.033333
2018-08-03,34.080002,22525.179688,27676.320313,37556.160156,43.32,7812.009766,190.99,12953.339844,25.120001
2018-08-06,33.950001,22507.320313,27819.560547,37691.890625,42.990002,7859.680176,191.06,12964.269531,24.993334
2018-08-07,34.349998,22662.740234,28248.880859,37665.800781,43.380001,7883.660156,193.17,12999.589844,25.186666
2018-08-08,34.369999,22644.310547,28359.140625,37887.558594,43.279999,7888.330078,193.69,12987.910156,25.173334
2018-08-09,34.66,22598.390625,28607.300781,38024.371094,43.220001,7891.779785,194.74,12956.660156,25.093334
2018-08-10,34.450001,22298.080078,28366.619141,37869.230469,42.360001,7839.109863,193.96,12843.490234,24.620001
2018-08-13,33.900002,21857.429688,27936.570313,37644.898438,41.68,7819.709961,190.4,12763.660156,24.440001
2018-08-14,33.450001,22356.080078,27752.929688,37852,41.93,7870.890137,188.6,12835.30957,24.546667
2018-08-16,32.5,22192.039063,27100.060547,37663.558594,40.990002,7806.52002,184.22,12841.280273,24.286667
2018-08-17,32.630001,22270.380859,27213.410156,37947.878906,41.34,7816.330078,185.11,12908.259766,24.446667
2018-08-20,32.939999,22199,27598.019531,38278.75,41.52,7821.009766,187.62,12965.099609,24.553333
2018-08-21,33.369999,22219.730469,27752.789063,38285.75,41.970001,7859.169922,189.43,12996.759766,24.74
2018-08-23,33.169998,22410.820313,27790.460938,38336.761719,41.560001,7878.459961,189.46,12933.459961,24.606667
2018-08-24,33.27,22601.769531,27671.869141,38251.800781,42.18,7945.97998,188.87,12999.44043,24.813334
2018-08-27,33.990002,22799.640625,28271.269531,38694.109375,42.869999,8017.899902,192.82,13102.030273,25.146667
2018-08-28,33.959999,22813.470703,28351.619141,38896.628906,42.66,8030.040039,193.36,13084.799805,25.073334
2018-08-29,34.099998,22848.220703,28416.439453,38722.929688,42.900002,8109.689941,194.32,13132.160156,25.26
2018-08-30,33.43,22869.5,28164.050781,38690.101563,41.759998,8088.359863,192.54,13039.929688,24.893333
2018-08-31,33.360001,22865.150391,27888.550781,38645.070313,42.040001,8109.540039,191.01,13016.889648,24.786667
2018-09-04,33.110001,22696.900391,27973.339844,38157.921875,41.099998,8091.25,190.25,12969.860352,24.459999
2018-09-05,32.43,22580.830078,27243.849609,38018.308594,40.66,7995.169922,186.01,12968.549805,24.233334
2018-09-06,32.189999,22487.939453,26974.820313,38242.808594,40.639999,7922.72998,183.94,12938.910156,24.18
2018-09-07,32.18,22307.060547,26973.470703,38389.820313,40.459999,7902.540039,184.12,12911.120117,24.059999
2018-09-10,31.559999,22373.089844,26613.419922,37922.171875,39.98,7924.160156,181.15,12928.669922,24.086666
2018-09-11,31.610001,22664.689453,26422.550781,37413.128906,40.029999,7972.470215,180.12,12952.299805,24.093334
2018-09-12,31.549999,22604.609375,26345.039063,37717.960938,40.279999,7954.22998,179.78,12990.099609,24.200001
2018-09-14,32.5,23094.669922,27286.410156,38090.640625,40.740002,8010.040039,185.17,13050.519531,24.42
2018-09-18,32.259998,23420.539063,27084.660156,37290.671875,40.740002,7956.109863,183,13091.980469,24.633333
2018-09-19,32.810001,23672.519531,27407.369141,37121.21875,41.290001,7950.040039,186.09,13121.969727,24.76
2018-09-21,33.490002,23869.929688,27953.580078,36841.601563,41.799999,7986.959961,190.52,13236.44043,25.093334
2018-09-26,33.400002,24033.789063,27816.869141,36542.269531,41.139999,7990.370117,189.19,13101.959961,25.059999
2018-09-27,33.419998,23796.740234,27715.669922,36324.171875,41.259998,8041.970215,189.19,13105.719727,25.073334
2018-09-28,33.48,24120.039063,27788.519531,36227.140625,41,8046.350098,188.98,13082.519531,24.906666
2018-10-03,32.709999,24110.960938,27091.259766,35975.628906,40.32,8025.089844,184.77,13118.549805,24.713333
2018-10-04,31.92,23975.619141,26623.869141,35169.160156,39.400002,7879.509766,180.87,13042.299805,24.326666
2018-10-05,31.700001,23783.720703,26572.570313,34376.988281,39.220001,7788.450195,179.14,12991.950195,24.226667
2018-10-09,30.98,23469.390625,26172.910156,34299.46875,39.189999,7738.02002,175.77,12960.450195,24.073334
2018-10-10,30.059999,23506.039063,26193.070313,34760.890625,38.099998,7422.049805,174.24,12622.129883,23.540001
2018-10-11,29.58,22590.859375,25266.369141,34001.148438,37.759998,7329.060059,167.34,12349.530273,23.219999
2018-10-12,30.450001,22694.660156,25801.490234,34733.578125,38.720001,7496.890137,172.62,12439.419922,23.433332
2018-10-15,30.049999,22271.300781,25445.060547,34865.101563,38.34,7430.740234,169.75,12425.679688,23.373333
2018-10-16,30.540001,22549.240234,25462.259766,35162.480469,39.220001,7645.490234,170.87,12645.950195,23.780001
2018-10-19,29.83,22532.080078,25561.400391,34315.628906,38.09,7449.029785,169.96,12457.269531,23.326666
2018-10-22,30.58,22614.820313,26153.150391,34134.378906,38.490002,7468.629883,173.82,12374.759766,23.293333
2018-10-23,29.950001,22010.779297,25346.550781,33847.230469,38.110001,7437.540039,168.92,12287.44043,23.113333
2018-10-24,28.860001,22091.179688,25249.779297,34033.960938,37,7108.399902,167.37,11969.740234,22.446667
2018-10-25,29.35,21268.730469,24994.460938,33690.089844,37.700001,7318.339844,166.21,12118.849609,22.713333
2018-10-26,28.76,21184.599609,24717.630859,33349.308594,37.41,7167.209961,164.51,11976.950195,22.553333
2018-10-29,28.18,21149.800781,24812.039063,34067.398438,36.68,7050.290039,163.1,11942.509766,22.4
2018-10-30,28.49,21457.289063,24585.529297,33891.128906,37.43,7161.649902,162.75,12129.94043,22.673334
2018-10-31,29.110001,21920.460938,24979.689453,34442.050781,37.860001,7305.899902,167.24,12208.05957,22.893333
2018-11-01,30.190001,21687.650391,25416,34431.96875,39.220001,7434.060059,171.04,12356.5,23.293333
2018-11-02,30.639999,22243.660156,26486.349609,35011.648438,39.360001,7356.990234,176.4,12321.799805,23.32
2018-11-05,30.459999,21898.990234,25934.390625,34950.921875,39.540001,7328.850098,173.3,12424.30957,23.373333
2018-11-06,30.440001,22147.75,26120.960938,34991.910156,39.389999,7375.959961,173.95,12480.05957,23.433332
2018-11-07,31.049999,22085.800781,26147.689453,35237.679688,40.09,7570.75,175.04,12679.099609,23.766666
2018-11-09,29.74,22250.25,25601.919922,35158.550781,38.450001,7406.899902,170.43,12537.530273,23.24
2018-11-12,29.34,22269.880859,25633.179688,34812.988281,37.939999,7200.870117,169.88,12343.509766,22.886667
2018-11-13,29.969999,21810.519531,25792.869141,35144.488281,38.389999,7200.870117,170.96,12328.299805,22.986666
2018-11-14,30.049999,21846.480469,25654.429688,35141.988281,38.689999,7136.390137,170.83,12275.490234,23.046667
2018-11-15,30.540001,21803.619141,26103.339844,35260.539063,39.450001,7259.029785,174.08,12361.519531,23.233334
2018-11-16,30.389999,21680.339844,26183.529297,35457.160156,39.59,7247.870117,173.88,12400.280273,23.313334
2018-11-19,30.030001,21821.160156,26372,35774.878906,39.099998,7028.47998,173.98,12280.910156,23.073334
2018-11-20,29.49,21583.119141,25840.339844,35474.511719,38.279999,6908.819824,170.64,12048.660156,22.653334
2018-11-21,30.1,21507.539063,25971.470703,35199.800781,39,6972.25,172.05,12123.339844,22.986666
2018-11-26,30.52,21812,26376.179688,35354.078125,38.860001,7081.850098,173.92,12181.599609,23.106667
2018-11-27,30.49,21952.400391,26331.960938,35513.140625,39.139999,7082.700195,173.79,12188.070313,23.073334
2018-11-28,31.27,22177.019531,26682.560547,35716.949219,40.009998,7291.589844,176.42,12417.629883,23.453333
2018-11-29,30.82,22262.599609,26451.029297,36170.410156,39.740002,7273.080078,175.42,12389.370117,23.333334
2018-11-30,31.09,22351.060547,26506.75,36194.300781,39.689999,7330.540039,176.28,12457.549805,23.286667
2018-12-03,32,22574.759766,27182.039063,36241,40.48,7441.509766,181.09,12577.540039,23.66
2018-12-04,31.370001,22036.050781,27260.439453,36134.308594,39.73,7158.430176,180.75,12221.980469,23.086666
2018-12-06,30.690001,21501.619141,26156.380859,35312.128906,39.41,7188.259766,173.63,12144.410156,22.879999
2018-12-07,29.940001,21678.679688,26063.759766,35673.25,38.619999,6969.25,173.14,11941.929688,22.593334
2018-12-10,29.799999,21219.5,25752.380859,34959.71875,38.169998,7020.52002,170.91,11889.290039,22.393333
2018-12-11,29.98,21148.019531,25771.669922,35150.011719,38.560001,7031.830078,171.47,11860.650391,22.473333
2018-12-12,30.52,21602.75,26186.710938,35779.070313,39.139999,7098.310059,174.05,11943.290039,22.780001
2018-12-13,30.65,21816.189453,26524.349609,35929.640625,39.200001,7070.330078,175.81,11936.160156,22.780001
2018-12-14,30.190001,21374.830078,26094.789063,35962.929688,38.709999,6910.660156,173.24,11755.379883,22.48
2018-12-17,29.620001,21506.880859,26087.980469,36270.070313,38.290001,6753.72998,172.3,11532.120117,22.286667
2018-12-18,29.610001,21115.449219,25814.25,36347.078125,38.529999,6783.910156,170.1,11502.160156,22.313334
2018-12-19,29.120001,20987.919922,25865.390625,36484.328125,37.889999,6636.830078,169.81,11371.839844,22.066668
2018-12-20,29.059999,20392.580078,25623.529297,36431.671875,38.18,6528.410156,168.06,11222.790039,22.033333
2018-12-21,28.790001,20166.189453,25753.419922,35742.070313,37.869999,6332.990234,167.91,11036.839844,21.393333
2018-12-27,29.35,20077.619141,25478.880859,35807.28125,37.900002,6579.490234,167.48,11285.30957,21.66
2018-12-28,29.360001,20014.769531,25504.199219,36076.71875,38.169998,6584.52002,168.38,11290.950195,21.813334
