"","Date","type","Holding_Period_Return"
"332",2015-04-28,"Fund",0.00379208891794702
"333",2015-04-28,"Benchmark",-0.00649901102006212
"334",2015-04-29,"Composite",0.00830329352438297
"335",2015-04-29,"Fund",0.00379208891794702
"336",2015-04-29,"Benchmark",-0.00687576528209477
"337",2015-04-30,"Composite",0.00779641744440052
"338",2015-04-30,"Fund",0.00409223211563714
"339",2015-04-30,"Benchmark",-0.00706414241311093
"340",2015-05-05,"Composite",0.00719829448497533
"341",2015-05-05,"Fund",0.00409223211563714
"342",2015-05-05,"Benchmark",-0.005180371102948
"343",2015-05-06,"Composite",0.00668031870693953
"344",2015-05-06,"Fund",0.00409223211563714
"345",2015-05-06,"Benchmark",-0.00546293679947252
"346",2015-05-07,"Composite",0.00687364009837776
"347",2015-05-07,"Fund",0.00409223211563714
"348",2015-05-07,"Benchmark",-0.00565131393048868
"349",2015-05-08,"Composite",0.00717396978974438
"350",2015-05-08,"Fund",0.00409223211563714
"351",2015-05-08,"Benchmark",-0.00574550249599692
"352",2015-05-11,"Composite",0.00672585502092149
"353",2015-05-11,"Fund",0.00409223211563714
"354",2015-05-11,"Benchmark",-0.00583969106150517
"355",2015-05-12,"Composite",0.00731364598541506
"356",2015-05-12,"Fund",0.00409223211563714
"357",2015-05-12,"Benchmark",-0.00602806819252133
"358",2015-05-13,"Composite",0.0064354430544129
"359",2015-05-13,"Fund",0.00309210460725073
"360",2015-05-13,"Benchmark",-0.00659319958557025
"361",2015-05-14,"Composite",0.00636241725081144
"362",2015-05-14,"Fund",0.00309210460725073
"363",2015-05-14,"Benchmark",-0.00678157671658663
"364",2015-05-15,"Composite",0.00640616490868573
"365",2015-05-15,"Fund",0.00309210460725073
"366",2015-05-15,"Benchmark",-0.00649901102006212
"367",2015-05-18,"Composite",0.00603090969004705
"368",2015-05-18,"Fund",0.00309210460725073
"369",2015-05-18,"Benchmark",-0.00678157671658663
"370",2015-05-19,"Composite",0.00573236575582792
"371",2015-05-19,"Fund",0.00309210460725073
"372",2015-05-19,"Benchmark",-0.00696995384760279
"373",2015-05-20,"Composite",0.00552615915349208
"374",2015-05-20,"Fund",0.00309210460725073
"375",2015-05-20,"Benchmark",-0.00734670810963545
"376",2015-05-21,"Composite",0.00565243625335166
"377",2015-05-21,"Fund",0.00309210460725073
