"","Date","FIVFX","JFAMX","EEM","MOAT","GSPC","IXIC","EAFE","MSCIUSA","ASX200","CAC40","FGIRX","Hang","SP","N225"
"486",2017-04-12,17.809999,23.16,39.310001,37.34,2344.929932,5836.160156,1785.399,263.524,55.689999,"5101.109863",27.25,"24313.500000","29643.480469","18552.609375"
"487",2017-04-13,17.76,23.1,39.139999,37.18,2328.949951,5805.149902,1779.862,263.127,55.32,"5071.100098",27.030001,"24261.660156","29461.449219","18426.839844"
"488",2017-04-18,17.84,23.18,39.049999,37.209999,2342.189941,5849.470215,1774.471,262.211,54.82,"4990.250000",27.190001,"23924.539063","29319.099609","18418.589844"
"489",2017-04-19,17.82,23.08,38.810001,37.259998,2338.169922,5863.029785,1774.806,261.764,54.509998,"5003.729980",27.139999,"23825.880859","29336.570313","18432.199219"
"490",2017-04-20,17.940001,23.360001,39.290001,37.720001,2355.840088,5916.779785,1783.666,263.06,54.630001,"5077.910156",27.34,"24056.980469","29422.390625","18430.490234"
"491",2017-04-21,17.92,23.360001,39.290001,37.630001,2348.689941,5910.52002,1780.769,262.94,55.02,"5059.200195",27.24,"24042.019531","29365.300781","18620.750000"
"492",2017-04-24,18.299999,23.68,39.849998,37.91,2374.149902,5983.819824,1825.772,268.362,55.119999,"5268.850098",27.59,"24139.480469","29655.839844","18875.880859"
"493",2017-04-26,18.4,23.85,40.049999,38.189999,2387.449951,6025.22998,1839.04,270.282,55.52,"5287.879883",27.799999,"24578.429688","30133.349609","19289.429688"
"494",2017-04-27,18.450001,23.870001,40,38.34,2388.77002,6048.939941,1835.956,269.479,55.599998,"5271.700195",27.790001,"24698.480469","30029.740234","19251.869141"
"495",2017-04-28,18.459999,23.83,40.060001,38.299999,2384.199951,6047.609863,1833.698,269.192,55.610001,"5267.330078",27.74,"24615.130859","29918.400391","19196.740234"
"496",2017-05-02,18.690001,24.139999,40.580002,38.34,2391.169922,6095.370117,1846.514,271.149,55.830002,"5304.149902",27.799999,"24696.130859","29921.179688","19445.699219"
"497",2017-05-08,18.77,24.110001,40.18,38.360001,2399.379883,6102.660156,1866.941,273.136,55.23,"5382.950195",27.91,"24577.910156","29926.150391","19895.699219"
"498",2017-05-09,18.799999,24.290001,40.689999,38.48,2396.919922,6120.589844,1860.667,272.744,54.91,"5398.009766",27.860001,"24889.029297","29933.250000","19843.000000"
"499",2017-05-10,18.84,24.52,40.959999,38.389999,2399.629883,6129.140137,1862.795,273.381,55.259998,"5400.459961",27.940001,"25015.419922","30248.169922","19900.089844"
"500",2017-05-11,18.809999,24.59,41.049999,38.259998,2394.439941,6115.959961,1858.523,273.137,55.279999,"5383.419922",27.85,"25125.550781","30250.980469","19961.550781"
"501",2017-05-12,18.870001,24.67,41.220001,38.080002,2390.899902,6121.22998,1867.96,274.174,54.860001,"5405.419922",27.790001,"25156.339844","30188.150391","19883.900391"
"502",2017-05-15,18.969999,24.870001,41.639999,38.23,2402.320068,6149.669922,1874.573,275.554,54.919998,"5417.399902",27.93,"25371.589844","30322.119141","19869.849609"
"503",2017-05-16,19.110001,24.969999,41.68,38.049999,2400.669922,6169.870117,1889.464,277.342,55.150002,"5406.100098",27.93,"25335.939453","30582.599609","19919.820313"
"504",2017-05-17,18.9,24.549999,40.970001,37.470001,2357.030029,6011.240234,1884.268,276.069,54.549999,"5317.890137",27.32,"25293.630859","30658.769531","19814.880859"
"505",2017-05-18,18.809999,24.1,40.290001,37.529999,2365.719971,6055.129883,1868.752,273.195,54.200001,"5289.729980",27.379999,"25136.519531","30434.789063","19553.859375"
"506",2017-05-19,19.040001,24.42,41.150002,37.889999,2381.72998,6083.700195,1882.75,275.377,54.080002,"5324.399902",27.620001,"25174.869141","30464.919922","19590.759766"
"507",2017-05-22,19.110001,24.540001,41.189999,38.029999,2394.02002,6133.620117,1893.335,277.055,54.509998,"5322.879883",27.74,"25391.339844","30570.970703","19678.279297"
"508",2017-05-23,19.1,24.59,41.23,38.130001,2398.419922,6138.709961,1892.434,277.053,54.400002,"5348.160156",27.82,"25403.150391","30365.250000","19613.279297"
"509",2017-05-24,19.190001,24.690001,41.389999,38.209999,2404.389893,6163.02002,1887.639,276.574,54.509998,"5341.339844",27.83,"25428.500000","30301.640625","19742.980469"
"510",2017-05-25,19.26,24.809999,41.59,38.459999,2415.070068,6205.259766,1892.434,277.682,54.709999,"5337.160156",27.83,"25630.779297","30750.029297","19813.130859"
"511",2017-05-26,19.24,24.879999,41.740002,38.369999,2415.820068,6210.189941,1885.368,277.104,54.34,"5336.640137",27.84,"25639.269531","31028.210938","19686.839844"
"512",2017-05-31,19.309999,24.67,41.200001,38.43,2411.800049,6198.52002,1890.056,276.68,54.080002,"5283.629883",27.67,"25660.650391","31145.800781","19650.570313"
"513",2017-06-01,19.450001,24.860001,41.549999,38.98,2430.060059,6246.830078,1894.621,277.524,54.16,"5318.669922",27.940001,"25809.220703","31137.589844","19860.029297"
"514",2017-06-02,19.59,25,41.759998,39.139999,2439.070068,6305.799805,1916.37,280.108,54.73,"5343.410156",27.959999,"25924.050781","31273.289063","20177.279297"
"515",2017-06-05,19.59,25.040001,41.709999,39.080002,2436.100098,6295.680176,1911.408,279.757,54.369999,"5307.890137",27.93,"25862.990234","31309.490234","20170.820313"
"516",2017-06-06,19.530001,24.969999,41.73,38.84,2429.330078,6275.060059,1904.453,279.004,53.529999,"5269.220215",27.870001,"25997.140625","31190.560547","19979.900391"
"517",2017-06-07,19.530001,25.1,41.68,38.91,2433.139893,6297.379883,1903.873,278.792,53.540001,"5265.529785",27.870001,"25974.160156","31271.279297","19984.619141"
"518",2017-06-08,19.5,25.23,41.93,38.93,2433.790039,6321.759766,1894.491,278.114,53.619999,"5264.240234",27.92,"26063.060547","31213.359375","19909.259766"
"519",2017-06-09,19.4,25.01,41.610001,39,2431.77002,6207.919922,1892.971,278.067,53.66,"5299.709961",28.09,"26030.289063","31262.060547","20013.259766"
"520",2017-06-13,19.379999,25.040001,41.59,39.209999,2440.350098,6220.370117,1895.767,277.95,54.57,"5261.740234",28.290001,"25852.099609","31103.490234","19898.750000"
"521",2017-06-14,19.440001,25.02,41.580002,39.18,2437.919922,6194.890137,1905.827,279.016,55.150002,"5243.290039",28.200001,"25875.900391","31155.910156","19883.519531"
"522",2017-06-15,19.290001,24.809999,41.150002,39.080002,2432.459961,6165.5,1877.044,275.291,54.419998,"5216.879883",28.08,"25565.339844","31075.730469","19831.820313"
"523",2017-06-16,19.49,24.82,41.220001,38.990002,2433.149902,6151.759766,1892.928,277.001,54.52,"5263.310059",28.1,"25626.490234","31056.400391","19943.259766"
"524",2017-06-19,19.620001,25.16,41.630001,39.349998,2453.459961,6239.009766,1901.798,278.698,54.860001,"5310.720215",28.309999,"25924.550781","31311.570313","20067.750000"
"525",2017-06-20,19.51,24.889999,40.98,39.139999,2437.030029,6188.029785,1887.761,276.73,54.41,"5293.649902",28.02,"25843.039063","31297.529297","20230.410156"
"526",2017-06-21,19.52,25.02,41.07,39.27,2435.610107,6233.950195,1882.649,276.046,53.529999,"5274.259766",27.940001,"25694.580078","31283.640625","20138.789063"
"527",2017-06-22,19.5,25.08,41.279999,39.52,2434.5,6236.689941,1886.031,276.702,53.939999,"5281.930176",27.940001,"25674.529297","31290.740234","20110.509766"
"528",2017-06-23,19.530001,25.16,41.5,39.560001,2438.300049,6265.25,1889.225,277.283,54,"5266.120117",27.99,"25670.050781","31138.210938","20132.669922"
"529",2017-06-27,19.51,25.08,41.41,39.470001,2419.379883,6146.620117,1892.877,278.051,53.990002,"5258.580078",27.92,"25839.990234","30958.250000","20225.089844"
"530",2017-06-28,19.559999,25.23,41.73,39.759998,2440.689941,6234.410156,1901.146,278.858,54.380001,"5252.899902",28.190001,"25683.500000","30834.320313","20130.410156"
"531",2017-06-29,19.309999,24.940001,41.200001,39.509998,2419.699951,6144.350098,1895.747,278.378,54.490002,"5154.350098",28.07,"25965.419922","30857.519531","20220.300781"
"532",2017-06-30,19.309999,25.040001,41.389999,39.549999,2423.409912,6140.419922,1883.192,276.831,53.560001,"5120.680176",28.120001,"25764.580078","30921.609375","20033.429688"
"533",2017-07-03,19.27,25.030001,41.630001,39.740002,2429.01001,6110.060059,1887.674,277.502,53.23,"5195.720215",28.309999,"25784.169922","31221.619141","20055.800781"
"534",2017-07-05,19.25,25.030001,41.549999,39.669998,2432.540039,6150.859863,1883.597,276.78,54.080002,"5180.100098",28.280001,"25521.970703","31245.560547","20081.630859"
"535",2017-07-06,19.16,24.85,41.049999,39.009998,2409.75,6089.459961,1882.566,276.452,53.959999,"5152.399902",27.99,"25465.220703","31369.339844","19994.060547"
"536",2017-07-07,19.190001,24.959999,41.130001,39.240002,2425.179932,6153.080078,1874.104,275.352,53.389999,"5145.160156",28.1,"25340.849609","31360.630859","19929.089844"
"537",2017-07-10,19.26,25.17,41.52,39.279999,2427.429932,6176.390137,1880.447,276.559,53.650002,"5165.640137",28.120001,"25500.060547","31715.640625","20080.980469"
"538",2017-07-11,19.280001,25.32,41.860001,39.209999,2425.530029,6193.299805,1878.376,276.921,53.689999,"5140.600098",28.08,"25877.640625","31747.089844","20195.480469"
"539",2017-07-12,19.51,25.74,42.669998,39.419998,2443.25,6261.169922,1900.879,280.119,53.139999,"5222.129883",28.24,"26043.640625","31804.820313","20098.380859"
"540",2017-07-13,19.58,25.9,42.880001,39.52,2447.830078,6274.439941,1904.886,281.353,53.779999,"5235.399902",28.35,"26346.169922","32037.380859","20099.810547"
"541",2017-07-14,19.73,26.08,43.419998,39.759998,2459.27002,6312.470215,1918.742,283.339,53.91,"5235.310059",28.440001,"26389.230469","32020.750000","20118.859375"
"542",2017-07-17,19.73,26.040001,43.220001,39.73,2459.139893,6314.430176,1920.249,283.8,53.900002,"5230.169922",28.43,"26470.580078","32074.779297","null"
"543",2017-07-18,19.74,26.110001,43.349998,39.650002,2460.610107,6344.310059,1921.051,283.999,53.27,"5173.270020",28.4,"26524.939453","31710.990234","19999.910156"
"544",2017-07-19,19.860001,26.290001,43.709999,39.799999,2473.830078,6385.040039,1926.131,285.143,53.700001,"5216.069824",28.540001,"26672.160156","31955.349609","20020.859375"
"545",2017-07-20,19.889999,26.299999,43.66,39.91,2473.449951,6390,1937.822,286.397,53.939999,"5199.220215",28.5,"26740.210938","31904.400391","20144.589844"
"546",2017-07-21,19.84,26.219999,43.630001,39.950001,2472.540039,6387.75,1927.65,285.337,53.580002,"5117.660156",28.459999,"26706.089844","32028.890625","20099.750000"
"547",2017-07-24,19.799999,26.32,43.759998,40.029999,2469.909912,6410.810059,1919.963,284.782,53.23,"5127.700195",28.440001,"26846.830078","32245.869141","19975.669922"
"548",2017-07-25,19.790001,26.23,43.650002,40.220001,2477.129883,6412.169922,1925.717,285.256,53.630001,"5161.080078",28.620001,"26852.050781","32228.269531","19955.199219"
"549",2017-07-26,19.950001,26.4,44.009998,40.130001,2477.830078,6422.75,1929.374,285.596,54.110001,"5190.169922",28.58,"26941.019531","32382.460938","20050.160156"
"550",2017-07-27,19.93,26.389999,43.77,39.959999,2475.419922,6382.189941,1936.449,286.813,54.189999,"5186.950195",28.549999,"27131.169922","32383.300781","20079.640625"
"551",2017-07-28,19.9,26.389999,43.75,39.82,2472.100098,6374.680176,1931.73,285.986,53.349998,"5131.390137",28.540001,"26979.390625","32309.880859","19959.839844"
"552",2017-07-31,19.889999,26.4,43.799999,39.900002,2470.300049,6348.120117,1936.91,286.633,53.580002,"5093.770020",28.57,"27323.990234","32514.939453","19925.179688"
"553",2017-08-01,19.98,26.49,43.93,39.939999,2476.350098,6362.939941,1953.099,288.571,54.060001,"5127.029785",28.610001,"27540.230469","32575.169922","19985.789063"
"554",2017-08-02,19.98,26.469999,43.970001,39.779999,2477.570068,6362.649902,1952.51,288.539,53.799999,"5107.250000",28.620001,"27607.380859","32476.740234","20080.039063"
"555",2017-08-03,19.99,26.33,43.790001,39.580002,2472.159912,6340.339844,1955.39,288.394,53.669998,"5130.490234",28.469999,"27531.009766","32237.880859","20029.259766"
"556",2017-08-04,20.01,26.309999,43.950001,39.48,2476.830078,6351.560059,1947.622,287.758,53.599998,"5203.439941",28.549999,"27562.679688","32325.410156","19952.330078"
"557",2017-08-07,20.08,26.559999,44.25,39.48,2480.909912,6383.77002,1953.731,288.859,54.060001,"5207.890137",28.530001,"27690.359375","32273.669922","20055.890625"
"558",2017-08-08,20.030001,26.6,44.259998,39.310001,2474.919922,6370.459961,1948.235,288.497,53.810001,"5218.890137",28.469999,"27854.910156","32014.189453","19996.009766"
"559",2017-08-09,19.93,26.48,43.860001,39.130001,2474.02002,6352.330078,1937.937,286.728,54.02,"5145.700195",28.43,"27757.089844","31797.839844","19738.710938"
"560",2017-08-10,19.700001,25.92,42.82,38.48,2438.209961,6216.870117,1927.409,284.635,53.950001,"5115.229980",28.01,"27444.000000","31531.330078","19729.740234"
"561",2017-08-11,19.67,25.91,42.919998,38.610001,2441.320068,6256.560059,1916.651,282.626,53.400002,"5060.919922",28.030001,"26883.509766","31213.589844","null"
"562",2017-08-14,19.860001,26.17,43.360001,38.98,2465.840088,6340.22998,1924.358,284.238,53.73,"5121.669922",28.280001,"27250.230469","31449.029297","19537.099609"
"563",2017-08-16,20.02,26.48,43.860001,39.080002,2468.110107,6345.109863,1926.255,284.772,54.400002,"5176.609863",28.27,"27409.070313","31770.890625","19729.279297"
"564",2017-08-17,19.860001,26.219999,43.299999,38.5,2430.01001,6221.910156,1926.323,284.995,54.330002,"5146.850098",27.84,"27344.220703","31795.460938","19702.630859"
"565",2017-08-18,19.889999,26.33,43.669998,38.349998,2425.550049,6216.529785,1916.677,283.73,54.07,"5114.149902",27.809999,"27047.570313","31524.679688","19470.410156"
"566",2017-08-21,19.940001,26.459999,43.830002,38.490002,2428.370117,6213.129883,1917.841,284.142,53.82,"5087.589844",27.780001,"27154.679688","31258.849609","19393.130859"
"567",2017-08-22,20.040001,26.73,44.32,38.880001,2452.51001,6297.47998,1920.703,285.121,54.150002,"5131.859863",28.07,"27401.669922","31291.849609","19383.839844"
"568",2017-08-23,20.09,26.860001,44.529999,38.66,2444.040039,6278.410156,1921.697,285.493,54.02,"5115.390137",27.99,"null","31568.009766","19434.640625"
"569",2017-08-24,20.059999,26.92,44.669998,38.650002,2438.969971,6271.330078,1919.537,285.802,54.09,"5113.129883",27.950001,"27518.599609","31596.060547","19353.769531"
"570",2017-08-28,20.129999,26.790001,44.77,38.860001,2444.23999,6283.02002,1930.955,287.158,53.82,"5079.750000",28,"27863.289063","31750.820313","19449.900391"
"571",2017-08-29,20.049999,26.75,44.689999,38.970001,2446.300049,6301.890137,1925.569,286.341,53.450001,"5031.919922",28.01,"27765.009766","31388.390625","19362.550781"
"572",2017-08-30,20.129999,26.93,44.759998,39.220001,2457.590088,6368.310059,1918.77,285.982,53.540001,"5056.339844",28.110001,"28094.609375","31646.460938","19506.539063"
"573",2017-08-31,20.290001,27.040001,44.830002,39.599998,2471.649902,6428.660156,1930.822,287.399,53.93,"5085.589844",28.27,"27970.300781","31730.490234","19646.240234"
"574",2017-09-01,20.33,27.129999,45.16,39.610001,2476.550049,6435.330078,1938.373,288.623,54.060001,"5123.259766",28.389999,"27953.160156","31892.230469","19691.470703"
"575",2017-09-05,20.25,26.99,44.57,39.310001,2457.850098,6375.569824,1933.117,287.568,53.880001,"5086.560059",28.1,"27741.349609","31809.550781","19385.810547"
"576",2017-09-06,20.280001,27.16,44.860001,39.459999,2465.540039,6393.310059,1934.554,287.741,53.799999,"5101.410156",28.23,"27613.759766","31661.970703","19357.970703"
"577",2017-09-07,20.51,27.23,45.189999,39.73,2465.100098,6397.870117,1948.883,289.741,53.810001,"5114.620117",28.18,"27522.919922","31662.740234","19396.519531"
"578",2017-09-08,20.540001,27.200001,44.889999,39.759998,2461.429932,6360.189941,1953.562,290.249,53.759998,"5113.490234",28.120001,"27668.470703","31687.519531","19274.820313"
"579",2017-09-11,20.709999,27.57,45.490002,40.119999,2488.110107,6432.259766,1965.493,292.101,54.18,"5176.709961",28.459999,"27955.130859","31882.160156","19545.769531"
"580",2017-09-12,20.74,27.639999,45.439999,40.25,2496.47998,6454.279785,1970.234,292.905,54.48,"5209.009766",28.639999,"27972.240234","32158.660156","19776.619141"
"581",2017-09-13,20.66,27.639999,45.200001,40.290001,2498.370117,6460.189941,1965.152,292.112,54.5,"5217.589844",28.690001,"27894.080078","32186.410156","19865.820313"
"582",2017-09-14,20.68,27.66,45.32,40.220001,2495.620117,6429.080078,1959.027,291.575,54.400002,"5225.200195",28.67,"27777.199219","32241.929688","19807.439453"
"583",2017-09-15,20.700001,27.73,45.59,40.169998,2500.22998,6448.470215,1964.304,292.301,54.049999,"5213.910156",28.73,"27807.589844","32272.609375","19909.500000"
"584",2017-09-18,20.780001,27.93,45.75,40.259998,2503.870117,6454.640137,1966.491,293.257,54.290001,"5229.319824",28.82,"28159.769531","32423.759766","null"
"585",2017-09-19,20.790001,27.82,45.849998,40.099998,2506.649902,6461.319824,1978.245,294.206,54.209999,"5237.439941",28.870001,"28051.410156","32402.369141","20299.380859"
"586",2017-09-20,20.700001,27.82,45.639999,40.130001,2508.23999,6456.040039,1981.485,294.879,54.150002,"5241.660156",28.959999,"28127.800781","32400.509766","20310.460938"
"587",2017-09-21,20.65,27.709999,45.639999,40.040001,2500.600098,6422.689941,1969.264,293.329,53.689999,"5267.290039",28.92,"28110.330078","32370.039063","20347.480469"
"588",2017-09-22,20.68,27.66,45.380001,40.040001,2502.219971,6426.919922,1977.613,293.853,53.950001,"5281.290039",28.99,"27880.529297","31922.439453","20296.449219"
"589",2017-09-25,20.52,27.209999,44.610001,40.09,2496.659912,6370.589844,1970.221,292.202,53.970001,"5267.129883",28.99,"27500.339844","31626.630859","20397.580078"
"590",2017-09-26,20.389999,26.99,44.490002,40.139999,2496.840088,6380.160156,1955.992,290.09,53.849998,"5268.759766",28.99,"27513.009766","31599.759766","20330.189453"
"591",2017-09-27,20.360001,26.93,44.330002,40.310001,2507.040039,6453.259766,1953.505,289.971,53.779999,"5281.959961",29.139999,"27642.429688","31159.810547","20267.050781"
"592",2017-09-28,20.459999,26.91,44.299999,40.200001,2510.060059,6453.450195,1963.436,290.43,52.98,"5293.770020",29.129999,"27421.599609","31282.480469","20363.109375"
"593",2017-09-29,20.57,27.17,44.810001,40.34,2519.360107,6495.959961,1973.806,292.075,53.060001,"5329.810059",29.23,"27554.300781","31283.720703","20356.279297"
"594",2017-10-03,20.700001,27.530001,45.529999,40.689999,2534.580078,6531.709961,1977.896,293.604,53.23,"5367.410156",29.4,"28173.210938","31497.380859","20614.070313"
"595",2017-10-04,20.76,27.6,45.52,40.700001,2537.73999,6534.629883,1977.254,293.887,52.790001,"5363.229980",29.35,"28379.179688","31671.710938","20626.660156"
"596",2017-10-06,20.67,27.559999,45.630001,40.830002,2549.330078,6590.180176,1972.366,293.363,53.330002,"5359.899902",29.469999,"28458.039063","31814.220703","20690.710938"
"597",2017-10-09,20.719999,27.5,45.599998,40.459999,2544.72998,6579.72998,1976.31,293.572,53.639999,"5365.830078",29.360001,"28326.589844","31846.890625","null"
"598",2017-10-10,20.85,27.76,46.049999,40.599998,2550.639893,6587.25,1990.278,295.93,53.580002,"5363.649902",29.42,"28490.830078","31924.410156","20823.509766"
"599",2017-10-11,20.93,27.879999,46.259998,40.599998,2555.23999,6603.549805,1992.525,296.47,53.939999,"5362.410156",29.450001,"28389.570313","31833.990234","20881.269531"
"600",2017-10-12,21,27.91,46.240002,40.669998,2550.929932,6591.509766,1995.67,297.062,54.110001,"5360.810059",29.360001,"28459.029297","32182.220703","20954.720703"
"601",2017-10-13,21.07,28.120001,46.66,40.59,2553.169922,6605.799805,2004.054,298.287,54.330002,"5351.740234",29.34,"28476.429688","32432.689453","21155.179688"
"602",2017-10-16,21.049999,28.129999,46.630001,40.439999,2557.639893,6624,2004.69,298.645,54.630001,"5362.879883",29.4,"28692.800781","32633.640625","21255.560547"
"603",2017-10-17,20.99,28.07,46.389999,40.57,2559.360107,6623.660156,1996.157,297.341,55.009998,"5361.370117",29.41,"28697.490234","32609.160156","21336.119141"
"604",2017-10-18,21.02,28.110001,46.5,40.610001,2561.26001,6624.220215,2000.928,298.021,55.099998,"5383.810059",29.450001,"28711.759766","32584.349609","21363.050781"
"605",2017-10-19,20.969999,27.879999,46.09,40.779999,2562.100098,6605.069824,2005.962,297.976,55.040001,"5368.290039",29.49,"28159.089844","32389.960938","21448.519531"
"606",2017-10-23,20.879999,27.549999,45.889999,40.889999,2564.97998,6586.830078,1996.716,296.725,55.07,"5386.810059",29.5,"28305.880859","32506.720703","21696.650391"
"607",2017-10-24,20.860001,27.540001,45.889999,41.060001,2569.129883,6598.430176,1994.799,296.399,55.119999,"5394.799805",29.559999,"28154.970703","32607.339844","21805.169922"
"608",2017-10-25,20.84,27.34,45.790001,40.970001,2557.149902,6563.890137,1991.217,295.837,55.169998,"5374.890137",29.379999,"28302.890625","33042.500000","21707.619141"
"609",2017-10-26,20.84,27.18,45.48,40.73,2560.399902,6556.77002,1992.114,295.525,55.27,"5455.399902",29.42,"28202.380859","33147.128906","21739.779297"
"610",2017-10-27,20.959999,27.57,46.139999,40.650002,2581.070068,6701.259766,1990.659,295.501,55.150002,"5494.129883",29.530001,"28438.849609","33157.218750","22008.449219"
"611",2017-10-30,21.01,27.5,45.849998,40.419998,2572.830078,6698.959961,1999.961,296.933,55.310001,"5493.629883",29.450001,"28336.189453","33266.160156","22011.669922"
"612",2017-10-31,21.059999,27.58,46.279999,40.470001,2575.26001,6727.669922,2002.543,297.369,55.23,"5503.290039",29.4,"28245.539063","33213.128906","22011.609375"
"613",2017-11-01,21.030001,27.799999,46.52,40.48,2579.360107,6716.529785,2009.447,298.717,55.459999,"5514.290039",29.49,"28594.060547","33600.269531","22420.080078"
"614",2017-11-02,21.02,27.889999,46.580002,40.360001,2579.850098,6714.939941,2013.792,299.167,55.459999,"5510.500000",29.48,"28518.640625","33573.218750","22539.119141"
"615",2017-11-03,21.059999,27.91,46.34,40.360001,2587.840088,6764.439941,2008.526,298.622,55.720001,"5517.970215",29.620001,"28603.609375","33685.558594","22539.119141"
"616",2017-11-06,21.17,28.290001,46.860001,40.380001,2591.129883,6786.439941,2006.923,298.862,55.630001,"5507.250000",29.68,"28596.800781","33731.191406","22548.349609"
"617",2017-11-07,21.09,28.23,46.560001,40.330002,2590.639893,6767.779785,2007.87,299.194,56.23,"5480.640137",29.6,"28994.339844","33370.761719","22937.599609"
"618",2017-11-08,21.129999,28.41,46.779999,40.549999,2594.379883,6789.120117,2012.896,299.78,56.25,"5471.430176",29.57,"28907.599609","33218.808594","22913.820313"
"619",2017-11-09,21.040001,28.32,46.490002,40.389999,2584.620117,6750.049805,2002.547,298.704,56.630001,"5407.750000",29.5,"29136.570313","33250.929688","22868.710938"
"620",2017-11-10,20.99,28.290001,46.290001,40.43,2582.300049,6750.939941,1999.57,298.04,56.439999,"5380.720215",29.459999,"29120.919922","33314.558594","22681.419922"
"621",2017-11-13,20.9,28.309999,46.189999,40.400002,2584.840088,6757.600098,1985.4,296.16,56.619999,"5341.629883",29.4,"29182.179688","33033.558594","22380.990234"
"622",2017-11-14,20.91,28.059999,45.880001,40.330002,2578.870117,6737.870117,1984.633,295.557,56.09,"5315.580078",29.24,"29152.119141","32941.871094","22380.009766"
"623",2017-11-15,20.809999,27.969999,45.639999,40.240002,2564.620117,6706.209961,1973.833,293.928,55.740002,"5301.250000",29.139999,"28851.689453","32760.439453","22028.320313"
"624",2017-11-16,21.07,28.48,46.59,40.650002,2585.639893,6793.290039,1985.577,296.183,55.84,"5336.390137",29.35,"29018.759766","33106.820313","22351.119141"
"625",2017-11-17,21.16,28.76,46.82,40.66,2578.850098,6782.790039,1986.149,296.913,55.970001,"5319.169922",29.309999,"29199.039063","33342.800781","22396.800781"
"626",2017-11-20,21.25,28.85,47.060001,40.549999,2582.139893,6790.709961,1988.093,297.129,55.860001,"5340.450195",29.299999,"29260.310547","33359.898438","22261.759766"
"627",2017-11-21,21.440001,29.309999,47.689999,40.849998,2599.030029,6862.47998,1996.053,299.062,56.060001,"5366.149902",29.43,"29818.070313","33478.351563","22416.480469"
"628",2017-11-22,21.459999,29.26,47.810001,40.93,2597.080078,6867.359863,2005.56,300.452,56.299999,"5352.759766",29.469999,"30003.490234","33561.550781","22523.150391"
"629",2017-11-24,21.610001,29.120001,47.709999,40.990002,2602.419922,6889.160156,2022.855,302.15,56.23,"5390.459961",29.49,"29866.320313","33679.238281","22550.849609"
"630",2017-11-27,21.559999,28.77,47.009998,41.060001,2601.419922,6878.52002,2015.803,300.657,56.310001,"5360.089844",29.43,"29686.189453","33724.441406","22495.990234"
"631",2017-11-28,21.65,29.01,47.360001,41.619999,2627.040039,6912.359863,2014.705,300.538,56.240002,"5390.479980",29.85,"29680.849609","33618.589844","22486.240234"
"632",2017-11-29,21.43,28.559999,46.610001,41.84,2626.070068,6824.390137,2016.842,300.305,56.5,"5398.049805",30.040001,"29623.830078","33602.761719","22597.199219"
"633",2017-11-30,21.379999,28.129999,46.099998,42.200001,2647.580078,6873.970215,2020.125,299.37,56.110001,"5372.790039",30.290001,"29177.349609","33149.351563","22724.960938"
"634",2017-12-01,21.26,27.950001,45.84,42.009998,2642.219971,6847.589844,2003.722,297.581,56.310001,"5316.890137",30.299999,"29074.240234","32832.941406","22819.029297"
"635",2017-12-04,21.219999,27.940001,45.93,42.119999,2639.439941,6775.370117,2010.793,298.641,56.259998,"5389.290039",30.469999,"29138.279297","32869.718750","22707.160156"
"636",2017-12-05,21.219999,27.93,45.900002,41.98,2629.570068,6762.209961,2006.335,297.89,56.09,"5375.529785",30.32,"28842.800781","32802.441406","22622.380859"
"637",2017-12-06,21.190001,27.75,45.279999,41.880001,2629.27002,6776.379883,1994.174,295.441,55.869999,"5374.350098",30.209999,"28224.800781","32597.179688","22177.039063"
"638",2017-12-07,21.24,27.74,45.41,42.139999,2636.97998,6812.839844,1997.807,295.809,56.25,"5383.859863",30.290001,"28303.189453","32949.210938","22498.029297"
"639",2017-12-08,20.639999,28.08,45.939999,42.389999,2651.5,6840.080078,2005.313,297.304,56.330002,"5399.089844",30.49,"28639.849609","33250.300781","22811.080078"
"640",2017-12-11,20.68,28.42,46.169998,42.57,2659.98999,6875.080078,2015.005,298.913,56.380001,"5386.830078",30.59,"28965.289063","33455.789063","22938.730469"
"641",2017-12-12,20.639999,28.26,45.860001,42.689999,2664.110107,6862.319824,2016.223,298.521,56.52,"5427.189941",30.709999,"28793.880859","33227.988281","22866.169922"
"642",2017-12-13,20.700001,28.379999,46.41,42.619999,2662.850098,6875.799805,2019.81,299.352,56.580002,"5399.450195",30.620001,"29222.099609","33053.039063","22758.070313"
"643",2017-12-14,20.620001,28.25,46.07,42.580002,2652.01001,6856.529785,2016.518,299.039,56.529999,"5357.140137",30.469999,"29166.380859","33246.699219","22694.449219"
"644",2017-12-15,20.65,28.34,46.169998,43.060001,2675.810059,6936.580078,2007.967,298.052,56.349998,"5349.299805",30.700001,"28848.109375","33462.968750","22553.220703"
"645",2017-12-18,20.85,28.59,46.689999,42.759998,2690.159912,6994.759766,2037.847,301.95,56.759998,"5420.580078",30.9,"29050.410156","33601.679688","22901.769531"
"646",2017-12-19,20.85,28.690001,45.75,42.720001,2681.469971,6963.850098,2029.074,301.1,57.060001,"5382.910156",30.83,"29253.660156","33836.738281","22868.000000"
"647",2017-12-20,20.77,28.57,45.810001,42.630001,2679.25,6960.959961,2028.641,301.192,57.099998,"5352.770020",30.860001,"29234.089844","33777.378906","22891.720703"
"648",2017-12-21,20.85,28.709999,46.110001,42.66,2684.570068,6965.359863,2033.655,302.029,56.889999,"5385.970215",31.049999,"29367.060547","33756.281250","22866.099609"
