Date,FGIRX,MSCI_EAFE,SPBMI,EFAD,IMTM,MSCI_euro,VWO,MSCI_EAFE_val
2018-11-02,28.73,1837.049,12270.44,35.719002,27.959999,1593.93,39.360001,2698.195
2018-11-05,28.959999,1829.933,12275.8,35.580002,27.85,1595.34,39.540001,2698.293
2018-11-06,29.09,1834.936,12321.63,35.689999,28,1592.46,39.389999,2705.854
2018-11-07,29.57,1852.254,12427.52,36.32,28.35,1616.48,40.09,2730.027
2018-11-08,29.5,1856.932,12468.44,35.919998,28.08,1613.18,39.119999,2740.23
2018-11-09,29.209999,1840.666,12438.25,35.752998,27.809999,1597.5,38.450001,2715.88
2018-11-12,28.68,1819.045,12375.51,35.32,27.370001,1568.26,37.939999,2684.29
2018-11-13,28.620001,1818.595,12400.93,35.52,27.409,1583.04,38.389999,2678.888
2018-11-14,28.41,1813.658,12388.16,35.720001,27.309999,1577.79,38.689999,2670.862
2018-11-15,28.65,1807.095,12376.64,35.529999,27.49,1563.85,39.450001,2657.311
2018-11-16,28.67,1812.835,12441.7,35.472,27.530001,1571.48,39.59,2667.023
2018-11-19,28.42,1812.924,12421.69,35.25,27.288,1567.73,39.099998,2669.769
2018-11-20,27.780001,1789.116,12294.26,34.66,26.59,1544.24,38.279999,2642.029
2018-11-21,27.92,1796.588,12342.99,34.970001,26.959999,1559.82,39,2650.193
2018-11-23,27.700001,1792.507,12376.03,35.029999,27.009001,1546.86,38.59,2634.132
2018-11-26,28.08,1804.741,12435.68,35.41,27.25,1565.84,38.860001,2657.498
2018-11-27,28.129999,1799.773,12416.59,35.25,27.142,1555.13,39.139999,2651.546
2018-11-28,28.65,1800.642,12434.72,35.615002,27.530001,1553.28,40.009998,2649.15
2018-11-29,28.610001,1819.809,12508.06,35.529999,27.530001,1571.09,39.740002,2671.987
2018-11-30,28.690001,1809.564,12461.44,35.259998,27.415001,1559.72,39.689999,2656.156
2018-12-03,28.93,1835.661,12534.12,35.610001,27.549999,1579.4,40.48,2689.376
2018-12-04,28.030001,1817.916,12486.49,35.014999,27.1,1568.05,39.73,2660.021
2018-12-06,27.790001,1758.353,12256.63,34.75,26.75,1505.43,39.41,2574.659
2018-12-07,27.27,1768.481,12320.32,34.299999,26.700001,1516.48,38.619999,2588.445
2018-12-10,27.15,1732.448,12124.55,34.009998,26.57,1486.19,38.169998,2534.53
2018-12-11,27.059999,1740,12135.33,33.990002,26.610001,1501.99,38.560001,2541.603
2018-12-12,27.16,1775.102,12287.2,34.509998,26.959999,1532.8,39.139999,2592.71
2018-12-13,27.139999,1773.462,12261.79,34.450001,26.83,1528.12,39.200001,2593.237
2018-12-14,26.65,1752.741,12205.97,34.025002,26.450001,1511.83,38.709999,2567.044
2018-12-17,26.23,1748.198,12168.77,33.709999,26.18,1499.76,38.290001,2562.132
2018-12-18,26.059999,1732.097,12103.07,33.66,25.905001,1490.4,38.529999,2536.989
2018-12-19,25.790001,1740.549,12116.91,33.48,25.68,1502.39,37.889999,2552.692
2018-12-20,25.41,1713.272,11991.17,33.400002,25.459999,1480.24,38.18,2515.519
2018-12-21,24.91,1706.01,11886.05,32.910999,25.09,1480.01,37.869999,2502.76
2018-12-24,24.280001,1703.416,11837.36,32.664001,24.83,1473.8,37.32,2499.624
2018-12-26,22.040001,1686.686,11818.43,33.226002,25.360001,1471.79,37.98,2476.366
2018-12-27,22.16,1687.563,11824.01,33.138,25.440001,1447.41,37.900002,2471.916
2018-12-28,22.16,1712.32,11947.04,33.360001,25.629999,1480.57,38.169998,2513.177
2018-12-31,22.32,1719.878,11988.66,33.390999,25.6,1486.4,38.099998,2522.38
